Fecha,Intervalo,Forecast Ordenes,Ordenes,% Desv Ordenes,Dif Ordenes,Cancelados,% SS Cancelados,Forecast % CR,Contact Rate,% Desv. CR,Forecast,Inflow,% Desvi. Inglow,Diff. Inflow,Cierres,Asignados,% Sla Forecast,% SLA,% Desv SLA,QFRT (Min) Forecast,#QFRT (Min),% Desv QFRT,RT (Min),AHT (min) Forecast,AHT (Min),TFRT (Total first response time),AWT (Tiempo Medio de Espera),CWD (Closing wait done),SAT (support assignation time),CWT (Close wainting time),% Muestras,% Survey_rate,% answer_rate,Csat_Gral,Enc.Enviadas Gral,Enc. Realizadas Comp,Enc. Positivas Comp,Enc. Negativo Comp,Enc. Neutros Comp,% Dsat comp,Enc. Contestadas Only comp,Enc. Dsat Only Comp,% Dsat Only Agent,Enc. Contestadas Partial comp,Enc. Dsat Partial comp,% Dsat Partial Automated,Enc. Contestadas full_automated comp,Enc. Dsat Full Automated Comp,% Dsat full Automated Comp,%_Auto_Controlados,Q Reopen Agent // Recontacto,#% Reopen CU // % Recontacto,Q Snoozed CU,% Snoozed CU,Q_Reopen,% Reopen,Dentro Sla,Fuera Sla,Sin FRT,%FRT_Vacio,Horas Requeridas,Horas Conexion,PD general,PD Agente,HC Requerido,- HC Real
2024-11-30 00:00:00,1899-12-30 23:00:00,12028,12375,"2,88 %",347,1031,"8,33 %","0,40 %","2,55 %","2,15 %",384,316,"-17,80 %",-68,284,63,"90,63 %","88,29 %","-2,33 %",213.15000000000006,20.128391856677535,"-90,56 %",342.65749571275404,7.072843217370651,6.7097674809989165,0.8555044662309371,19.2728873904466,11.275750067204303,246.0735507246377,11.275940860215053,"37,66 %","95,57 %","39,40 %",2.436974789915966,302,119,38,72,9,"60,50 %",37,19,"51,35 %",82,53,"64,63 %",,,,"0,00 %",56,"17,72 %",4,"1,27 %",30,"9,49 %",279,37,9,"2,85 %",41.658068111638066,74.998333283332,"8,13",7.357937908500922,83.31613622327613,107
2024-11-30 00:00:00,1899-12-30 23:30:00,9058,8754,"-3,36 %",-304,1181,"13,49 %","0,44 %","2,54 %","2,10 %",318,222,"-30,15 %",-96,187,46,"90,63 %","90,54 %","-0,08 %",213.15000000000006,12.569436419753085,"-94,10 %",382.82851013824853,7.072843217370651,7.211319738863289,0.7411705246913579,11.828265895061728,1.7791037356321833,335.30687462121233,1.779214559386973,"36,04 %","97,30 %","37,04 %",2.125,216,80,20,53,7,"66,25 %",25,14,"56,00 %",55,39,"70,91 %",,,,"0,00 %",50,"22,52 %",3,"1,35 %",40,"18,02 %",201,21,6,"2,70 %",36.00643726561514,67.596666600001,"5,96",5.6781527611767215,72.01287453123028,94
2024-12-01 00:00:00,1899-12-30 00:00:00,5952,5632,"-5,37 %",-320,544,"9,66 %","0,49 %","3,07 %","2,58 %",233,173,"-25,77 %",-60,133,35,"90,63 %","82,08 %","-8,54 %",40.599999999999994,17.27435119760479,"-57,45 %",549.6898305068224,7.072843217370651,6.227345238095238,7.281085029940121,9.99326616766467,0.7197594362745099,317.78949516908216,0.7205882352941176,"32,95 %","93,64 %","35,19 %",2.508771929824561,162,57,19,33,5,"57,89 %",14,3,"21,43 %",43,30,"69,77 %",,,,"0,00 %",37,"21,39 %",,,,,142,31,6,"3,47 %",25.19303671680679,43.81527776666799,"6,54",6.7312992401470115,50.38607343361358,66
2024-12-01 00:00:00,1899-12-30 00:30:00,4985,4631,"-7,09 %",-354,492,"10,62 %","0,48 %","2,89 %","2,42 %",190,134,"-29,63 %",-56,99,40,"90,63 %","88,81 %","-1,82 %",40.599999999999994,10.540399116161614,"-74,04 %",618.4164187499999,7.072843217370651,6.635013257575755,0.8926375,9.647761616161615,9.939326268115941,533.5319765957445,9.72836879432624,"45,52 %","96,27 %","47,29 %",2.098360655737705,129,61,15,44,2,"72,13 %",15,9,"60,00 %",46,35,"76,09 %",,,,"0,00 %",29,"21,64 %",,,,,119,15,2,"1,49 %",20.397612755232615,38.01916668333201,"6,13",5.9130690593515025,40.79522551046523,55
2024-12-01 00:00:00,1899-12-30 01:00:00,3794,3676,"-3,12 %",-118,387,"10,53 %","0,52 %","2,97 %","2,45 %",157,109,"-30,66 %",-48,101,23,"90,63 %","88,99 %","-1,63 %",40.599999999999994,9.557906410256404,"-76,46 %",734.4874280373826,7.072843217370651,6.985780634920634,1.3837915064102562,8.174114903846148,13.11865238095238,438.14956724806166,13.118849206349207,"31,19 %","93,58 %","33,33 %",1.7647058823529411,102,34,5,27,2,"79,41 %",9,5,"55,56 %",25,22,"88,00 %",,,,"0,00 %",22,"20,18 %",,,,,97,12,5,"4,59 %",17.149172704289075,33.294722216668,"6,47",5.634864275028095,34.29834540857815,50
2024-12-01 00:00:00,1899-12-30 01:30:00,3125,2855,"-8,63 %",-270,326,"11,42 %","0,47 %","3,15 %","2,68 %",118,90,"-23,70 %",-28,78,22,"90,63 %","91,11 %","0,49 %",40.599999999999994,11.339615909090911,"-72,07 %",533.6109359259257,7.072843217370651,7.739732007575758,0.9403520833333331,10.399263825757577,0.9018877450980393,545.5285725490196,0.9022058823529412,"41,11 %","94,44 %","43,53 %",2.1621621621621623,85,37,10,25,2,"67,57 %",7,5,"71,43 %",30,20,"66,67 %",,,,"0,00 %",15,"16,67 %",1,"1,11 %",,,82,8,2,"2,22 %",14.926461561372324,32.776388916666,"5,10",4.590340451550831,29.85292312274465,45
2024-12-01 00:00:00,1899-12-30 02:00:00,2455,2176,"-11,37 %",-279,310,"14,25 %","0,43 %","2,57 %","2,14 %",85,56,"-33,90 %",-29,58,12,"90,63 %","85,71 %","-4,91 %",40.599999999999994,2.7919621794871796,"-93,12 %",392.5869860119047,7.072843217370651,9.364539423076923,0.8951721153846154,1.8967900641025643,96.97642635658914,341.8125749999999,96.97790697674418,"41,07 %","94,64 %","43,40 %",2.1739130434782608,53,23,7,16,,"69,57 %",8,3,"37,50 %",15,13,"86,67 %",,,,"0,00 %",12,"21,43 %",1,"1,79 %",,,48,8,4,"7,14 %",12.178021510428787,27.675277783332,"4,23",3.322426378051984,24.356043020857573,40
2024-12-01 00:00:00,1899-12-30 02:30:00,2009,1730,"-13,87 %",-279,252,"14,57 %","0,41 %","3,87 %","3,46 %",66,67,"2,02 %",1,54,11,"90,63 %","86,36 %","-4,26 %",40.599999999999994,15.423036153846152,"-62,01 %",294.9394343283582,7.072843217370651,9.210662373737373,1.6185356410256413,13.80450051282051,17.725376060606052,37.4595113095238,17.725151515151516,"43,28 %","97,01 %","44,62 %",2.8620689655172415,65,29,14,15,,"51,72 %",8,2,"25,00 %",21,13,"61,90 %",,,,"0,00 %",21,"31,34 %",,,,,57,10,2,"2,99 %",9.440006080208414,26.382777766666003,"4,08",4.203115743980454,18.88001216041683,36
2024-12-01 00:00:00,1899-12-30 03:00:00,1562,1357,"-13,14 %",-205,223,"16,43 %","0,41 %","3,61 %","3,20 %",52,49,"-4,87 %",-3,37,10,"90,63 %","81,63 %","-8,99 %",40.599999999999994,6.8725386524822705,"-83,07 %",855.9297591836738,7.072843217370651,8.066333687943263,0.738099645390071,6.134439007092199,0.8587089743589743,784.1003782051281,0.8602564102564102,"26,53 %","91,84 %","28,89 %",1.5384615384615385,45,13,1,10,2,"76,92 %",4,3,"75,00 %",9,7,"77,78 %",,,,"0,00 %",11,"22,45 %",,,14,"28,57 %",40,9,2,"4,08 %",8.749101807322607,20.256111100001,"3,65",3.8046760384740956,17.498203614645213,33
2024-12-01 00:00:00,1899-12-30 03:30:00,1339,1148,"-14,27 %",-191,213,"18,55 %","0,41 %","3,92 %","3,51 %",44,45,"2,00 %",1,38,7,"90,63 %","91,11 %","0,49 %",40.599999999999994,1.8406593023255808,"-95,47 %",511.9417196296297,7.072843217370651,7.082813178294574,1.6688267441860465,0.17183255813953435,0.5144833333333334,547.6359570175442,0.5126126126126126,"37,78 %","97,78 %","38,64 %",1.9411764705882353,44,17,4,13,,"76,47 %",5,3,"60,00 %",12,10,"83,33 %",,,,"0,00 %",7,"15,56 %",,,16,"35,56 %",41,4,2,"4,44 %",8.058197534436797,18.506944433332,"3,82",3.8243626170666167,16.116395068873594,28
2024-12-01 00:00:00,1899-12-30 04:00:00,1265,953,"-24,65 %",-312,182,"19,10 %","0,42 %","2,83 %","2,41 %",43,27,"-36,81 %",-16,19,6,"90,63 %","88,89 %","-1,74 %",40.599999999999994,6.764057407407407,"-83,34 %",479.3921432098767,7.072843217370651,9.568038271604937,0.9323283950617286,5.831729012345678,0.7448182539682537,317.83964920634924,0.7452380952380953,"33,33 %","92,59 %","36,00 %",1.7777777777777777,25,9,2,7,,"77,78 %",3,2,"66,67 %",6,5,"83,33 %",,,,"0,00 %",8,"29,63 %",1,"3,70 %",10,"37,04 %",24,3,0,"0,00 %",8.058197534436797,17.659166666666,"2,31",2.4936504271530824,16.116395068873594,25
2024-12-01 00:00:00,1899-12-30 04:30:00,1042,721,"-30,78 %",-321,108,"14,98 %","0,47 %","2,64 %","2,17 %",39,19,"-50,96 %",-20,16,2,"90,63 %","78,95 %","-11,68 %",40.599999999999994,9.51547456140351,"-76,56 %",600.0674482456143,7.072843217370651,8.329976315789475,2.704519298245614,6.810955263157895,0.16588235294117648,651.288480392157,0.16470588235294117,"21,05 %","94,74 %","22,22 %",2.5,18,4,1,2,1,"50,00 %",1,0,"0,00 %",3,2,"66,67 %",,,,"0,00 %",2,"10,53 %",,,6,"31,58 %",15,4,0,"0,00 %",6.5263906644058505,15.530555533332999,"1,86",1.9607281055120478,13.052781328811701,24
2024-12-01 00:00:00,1899-12-30 05:00:00,893,521,"-41,64 %",-372,82,"15,74 %","0,56 %","3,65 %","3,09 %",40,19,"-52,38 %",-21,21,2,"90,63 %","84,21 %","-6,41 %",40.599999999999994,16.017820588235296,"-60,55 %",58.16042192982456,7.072843217370651,12.239837254901962,5.110648039215686,10.90717254901961,15.640234374999999,1.5067274509803923,15.638541666666667,"21,05 %","94,74 %","22,22 %",3,18,4,2,2,,"50,00 %",1,0,"0,00 %",3,2,"66,67 %",,,,"0,00 %",7,"36,84 %",1,"5,26 %",29,"152,63 %",16,3,2,"10,53 %",7.217294937291659,14.070833333334999,"2,42",1.895291021874921,14.434589874583319,24
2024-12-01 00:00:00,1899-12-30 05:30:00,893,506,"-43,32 %",-387,74,"14,62 %","0,52 %","4,74 %","4,22 %",37,24,"-35,44 %",-13,17,1,"90,63 %","100,00 %","9,37 %",40.599999999999994,1.3845652777777775,"-96,59 %",207.54828819444447,7.072843217370651,10.318835416666667,1.348265972222222,0.03629930555555538,0.16951086956521738,112.70635724637677,0.17101449275362318,"33,33 %","87,50 %","38,10 %",2,21,8,2,6,,"75,00 %",4,2,"50,00 %",4,4,"100,00 %",,,,"0,00 %",8,"33,33 %",,,25,"104,17 %",24,0,0,"0,00 %",6.5263906644058505,13.996944416667,"1,95",2.6035075078710097,13.052781328811701,27
2024-12-01 00:00:00,1899-12-30 06:00:00,1116,734,"-34,23 %",-382,73,"9,95 %","0,55 %","5,72 %","5,17 %",49,42,"-14,29 %",-7,41,5,"90,63 %","83,33 %","-7,29 %",40.599999999999994,6.8421537500000005,"-83,15 %",392.23865714285716,7.072843217370651,11.020367916666666,1.7420350000000004,5.10011875,0.28778472222222223,164.1986081081081,0.28935185185185186,"28,57 %","97,62 %","29,27 %",2.8333333333333335,41,12,5,7,,"58,33 %",8,4,"50,00 %",4,3,"75,00 %",,,,"0,00 %",7,"16,67 %",,,37,"88,10 %",35,7,2,"4,76 %",8.43346971844538,21.57333328333401,"3,49",3.1875197652309746,16.86693943689076,38
2024-12-01 00:00:00,1899-12-30 06:30:00,1488,1187,"-20,22 %",-301,86,"7,25 %","0,51 %","3,54 %","3,03 %",61,42,"-31,01 %",-19,57,3,"90,63 %","92,86 %","2,23 %",40.599999999999994,5.100415853658537,"-87,44 %",83.90973095238094,7.072843217370651,9.659454166666666,0.89113375,4.209282103658537,0.8125882882882883,27.12123034188034,0.7903508771929825,"30,95 %","95,24 %","32,50 %",2.4615384615384617,40,13,5,8,,"61,54 %",7,2,"28,57 %",6,6,"100,00 %",,,,"0,00 %",5,"11,90 %",,,37,"88,10 %",39,3,1,"2,38 %",9.124373991331188,21.034999983333,"4,61",3.072065538708907,18.248747982662376,30
2024-12-01 00:00:00,1899-12-30 07:00:00,2529,2537,"0,30 %",8,160,"6,31 %","0,44 %","2,40 %","1,97 %",89,61,"-31,26 %",-28,47,1,"90,63 %","98,36 %","7,74 %",40.599999999999994,2.773689071038251,"-93,17 %",307.38830722222224,7.072843217370651,10.028632222222223,1.0502308333333332,1.7234582377049177,0.6847062146892653,177.18961083333338,0.6738888888888889,"40,98 %","96,72 %","42,37 %",2.12,59,25,7,17,1,"68,00 %",14,9,"64,29 %",11,8,"72,73 %",,,,"0,00 %",9,"14,75 %",1,"1,64 %",56,"91,80 %",60,1,0,"0,00 %",10.850480741443992,22.433055549999,"3,57",4.457192383342258,21.700961482887983,30
2024-12-01 00:00:00,1899-12-30 07:30:00,3645,3871,"6,19 %",226,212,"5,48 %","0,38 %","2,32 %","1,94 %",112,90,"-19,32 %",-22,78,8,"90,63 %","93,33 %","2,71 %",40.599999999999994,4.483559176029962,"-88,96 %",284.2130689138577,7.072843217370651,7.658714981273407,0.9484434456928835,3.535115730337078,0.38620145833333325,278.9102552845529,0.385,"24,44 %","96,67 %","25,29 %",3.0454545454545454,87,22,11,10,1,"45,45 %",12,3,"25,00 %",10,7,"70,00 %",,,,"0,00 %",14,"15,56 %",1,"1,11 %",48,"53,33 %",84,6,1,"1,11 %",12.732289287215607,21.253888883335005,"6,51",6.733214242526828,25.464578574431215,37
2024-12-01 00:00:00,1899-12-30 08:00:00,5654,6211,"9,85 %",557,330,"5,31 %","0,34 %","1,88 %","1,55 %",152,117,"-23,08 %",-35,90,11,"90,63 %","91,45 %","0,83 %",40.599999999999994,3.9712662318840577,"-90,22 %",169.1014288793104,8.697843217370652,8.620950434782607,1.1989252173913039,2.7723410144927536,1.13355408496732,101.6865863207547,1.1228155339805825,"32,48 %","94,02 %","34,55 %",2.8157894736842106,110,38,15,19,4,"50,00 %",21,7,"33,33 %",17,12,"70,59 %",,,,"0,00 %",16,"13,68 %",,,70,"59,83 %",107,10,2,"1,71 %",20.02373873064011,45.478611100002,"4,03",4.588121860256012,40.04747746128022,62
2024-12-01 00:00:00,1899-12-30 08:30:00,7291,8245,"13,09 %",954,361,"4,38 %","0,30 %","1,76 %","1,46 %",177,145,"-17,93 %",-32,119,16,"90,63 %","88,97 %","-1,66 %",40.599999999999994,8.241155164319247,"-79,70 %",281.6607386946387,8.697843217370652,10.109207925407924,1.240212558685446,7.000942605633801,39.4053062992126,139.33592700258401,39.40419947506562,"24,14 %","91,03 %","26,52 %",2.4,132,35,10,20,5,"57,14 %",14,9,"64,29 %",21,11,"52,38 %",,,,"0,00 %",23,"15,86 %",4,"2,76 %",71,"48,97 %",129,16,3,"2,07 %",22.757368976782153,48.829722216666,"4,94",5.301753033903557,45.51473795356431,69
2024-12-01 00:00:00,1899-12-30 09:00:00,9671,10617,"9,78 %",946,464,"4,37 %","0,28 %","1,70 %","1,42 %",215,180,"-16,28 %",-35,165,24,"90,63 %","96,11 %","5,49 %",40.599999999999994,6.180225561797753,"-84,78 %",150.06377256554308,8.697843217370652,9.41743464419476,0.9835039548022595,5.196721606995494,34.28542335526315,25.710555982905984,34.285964912280704,"36,11 %","95,00 %","38,01 %",2.6923076923076925,171,65,28,37,,"56,92 %",26,9,"34,62 %",39,28,"71,79 %",,,,"0,00 %",39,"21,67 %",3,"1,67 %",83,"46,11 %",173,7,2,"1,11 %",26.18628867988833,59.68527775000001,"5,65",5.295921676641621,52.37257735977666,80
2024-12-01 00:00:00,1899-12-30 09:30:00,10936,12428,"13,64 %",1492,535,"4,30 %","0,29 %","1,52 %","1,23 %",252,189,"-24,92 %",-63,149,32,"90,63 %","93,12 %","2,50 %",40.599999999999994,6.269881810035843,"-84,56 %",331.49928609625664,8.697843217370652,10.152350802139038,1.2106622522522519,5.059219557783591,1.5536763616557725,135.5811074309978,1.5532679738562092,"37,04 %","95,24 %","38,89 %",2.9714285714285715,180,70,34,34,2,"48,57 %",27,10,"37,04 %",43,24,"55,81 %",,,,"0,00 %",38,"20,11 %",2,"1,06 %",94,"49,74 %",176,13,3,"1,59 %",29.266524994575004,58.44166671666801,"5,65",5.864309848783644,58.53304998915001,88
2024-12-01 00:00:00,1899-12-30 10:00:00,12499,13894,"11,17 %",1395,651,"4,69 %","0,28 %","1,86 %","1,58 %",279,258,"-7,47 %",-21,192,50,"90,63 %","94,19 %","3,56 %",40.599999999999994,3.3182547333333337,"-91,83 %",207.9549130718955,8.697843217370652,8.337061733333336,0.8290620666666666,2.489192666666667,25.814640368509213,49.29970713141027,25.182107843137256,"36,05 %","95,74 %","37,65 %",2.5591397849462365,247,93,32,54,7,"58,06 %",50,24,"48,00 %",43,30,"69,77 %",,,,"2,00 %",41,"15,89 %",1,"0,39 %",125,"48,45 %",243,15,8,"3,10 %",33.00913432741513,66.578611099998,"6,58",6.909893296584569,66.01826865483027,89
2024-12-01 00:00:00,1899-12-30 10:30:00,13168,14767,"12,14 %",1599,680,"4,60 %","0,28 %","1,73 %","1,44 %",298,255,"-14,50 %",-43,203,28,"90,63 %","96,47 %","5,85 %",40.599999999999994,1.6080722661396576,"-96,04 %",239.98363941798965,8.697843217370652,7.59288220899471,0.7394575396825396,0.868614726457118,7.325626576576578,67.37098421439056,7.292825112107623,"36,08 %","94,51 %","38,17 %",2.5434782608695654,241,92,32,52,8,"56,52 %",43,19,"44,19 %",49,33,"67,35 %",,,,"0,00 %",45,"17,65 %",6,"2,35 %",86,"33,73 %",246,9,2,"0,78 %",35.26522792292913,64.12666663333401,"6,14",6.753223733770669,70.53045584585826,95
2024-12-01 00:00:00,1899-12-30 11:00:00,15549,17207,"10,66 %",1658,824,"4,79 %","0,26 %","1,94 %","1,68 %",329,334,"1,47 %",5,266,51,"90,63 %","92,81 %","2,19 %",40.599999999999994,2.523560499490316,"-93,78 %",361.38023463541606,8.697843217370652,7.2749252293578,0.9896254332313962,1.5339350662589197,16.77632910447761,143.98173003533574,16.40875912408759,"33,83 %","97,01 %","34,88 %",2.2123893805309733,324,113,32,76,5,"67,26 %",46,25,"54,35 %",67,51,"76,12 %",,,,"1,96 %",58,"17,37 %",2,"0,60 %",118,"35,33 %",310,24,7,"2,10 %",38.88161776636574,69.847222249998,"7,80",8.14407271759032,77.76323553273149,98
2024-12-01 00:00:00,1899-12-30 11:30:00,19194,21815,"13,65 %",2621,974,"4,46 %","0,23 %","1,84 %","1,61 %",351,402,"14,65 %",51,278,53,"90,63 %","91,04 %","0,42 %",40.599999999999994,14.596461208333334,"-64,05 %",221.07012608695644,8.697843217370652,7.602793124999997,11.97923191311612,2.6172292952172143,17.43242390873017,72.51975749761229,17.07701652089407,"37,56 %","97,01 %","38,72 %",2.5033112582781456,390,151,52,88,11,"58,28 %",59,30,"50,85 %",92,58,"63,04 %",,,,"1,89 %",79,"19,65 %",5,"1,24 %",109,"27,11 %",366,36,2,"0,50 %",39.080045535280796,69.46722221666597,"8,10",9.807065218723626,78.16009107056159,103
2024-12-01 00:00:00,1899-12-30 12:00:00,24774,29304,"18,29 %",4530,1133,"3,87 %","0,21 %","1,43 %","1,22 %",416,419,"0,79 %",3,325,63,"90,63 %","90,69 %","0,07 %",40.599999999999994,2.5004207524271824,"-93,84 %",301.7359037037038,8.697843217370652,6.321396731234868,1.361792133008921,1.1386286194182613,14.435673175542416,189.81358600187272,14.308602150537634,"35,08 %","94,27 %","37,22 %",2.3333333333333335,395,147,42,93,12,"63,27 %",47,27,"57,45 %",100,66,"66,00 %",,,,"1,59 %",72,"17,18 %",3,"0,72 %",115,"27,45 %",380,39,7,"1,67 %",46.44052877094194,80.48805558333402,"8,57",9.16356410344316,92.88105754188388,113
2024-12-01 00:00:00,1899-12-30 12:30:00,27750,31886,"14,91 %",4136,1240,"3,89 %","0,20 %","1,73 %","1,53 %",449,553,"23,28 %",104,363,124,"90,63 %","84,99 %","-5,63 %",40.599999999999994,2.4502213221601488,"-93,96 %",369.9146288330233,8.697843217370652,6.700900247831469,1.1922731032338305,1.2579482189263183,5.28410592948718,331.10471126651106,5.258452950558214,"34,00 %","94,58 %","35,95 %",2.6382978723404253,523,188,72,106,10,"56,38 %",69,28,"40,58 %",119,78,"65,55 %",,,,"1,61 %",85,"15,37 %",4,"0,72 %",124,"22,42 %",470,83,16,"2,89 %",50.89505013537098,84.72138886666502,"10,31",11.562420954056847,101.79010027074196,119
2024-12-01 00:00:00,1899-12-30 13:00:00,30279,34724,"14,68 %",4445,1362,"3,92 %","0,20 %","1,69 %","1,49 %",486,588,"20,91 %",102,380,128,"90,63 %","77,89 %","-12,73 %",40.599999999999994,2.7659365106874643,"-93,19 %",195.3297575488454,8.697843217370652,6.151560743321719,0.8168442318840579,1.9490922788034064,0.9750349510910454,116.30352108695656,0.9621009651076466,"35,54 %","94,56 %","37,59 %",2.339712918660287,556,209,63,135,11,"64,59 %",68,36,"52,94 %",141,99,"70,21 %",,,,"0,00 %",118,"20,07 %",4,"0,68 %",172,"29,25 %",458,130,11,"1,87 %",54.83004780048133,89.353333333331,"10,08",11.610278346420886,109.66009560096266,125
2024-12-01 00:00:00,1899-12-30 13:30:00,31097,34922,"12,30 %",3825,1386,"3,97 %","0,21 %","1,47 %","1,26 %",515,514,"-0,16 %",-1,392,116,"90,63 %","68,29 %","-22,34 %",40.599999999999994,3.7024190714762852,"-90,88 %",202.29312826961788,8.697843217370652,7.2228443887775535,0.8799084337349399,2.8225106377413454,4.50625634715026,158.92344137353436,4.506088082901554,"34,05 %","94,55 %","36,01 %",2.302857142857143,486,175,54,113,8,"64,57 %",57,30,"52,63 %",118,83,"70,34 %",,,,"0,86 %",91,"17,70 %",6,"1,17 %",155,"30,16 %",351,163,15,"2,92 %",57.36185467051227,89.40749998333402,"9,91",9.952244405651712,114.72370934102454,131
2024-12-01 00:00:00,1899-12-30 14:00:00,31395,35484,"13,02 %",4089,1381,"3,89 %","0,22 %","1,75 %","1,53 %",552,620,"12,22 %",68,464,147,"90,63 %","78,71 %","-11,92 %",40.599999999999994,2.937910323997803,"-92,76 %",186.01020999999972,8.697843217370652,6.002343130815546,0.8713576457645772,2.0665526782332257,1.0062280626780629,70.68929626497534,1.0061253561253563,"34,52 %","94,68 %","36,46 %",2.322429906542056,587,214,65,135,14,"63,08 %",74,39,"52,70 %",140,96,"68,57 %",,,,"0,68 %",98,"15,81 %",2,"0,32 %",188,"30,32 %",488,132,13,"2,10 %",60.95872081463019,102.793055533332,"10,71",10.781959941247507,121.91744162926038,138
2024-12-01 00:00:00,1899-12-30 14:30:00,30577,34565,"13,04 %",3988,1362,"3,94 %","0,25 %","1,93 %","1,68 %",609,667,"9,53 %",58,461,153,"90,63 %","76,31 %","-14,31 %",40.599999999999994,7.167429281345564,"-82,35 %",218.2003311389761,8.697843217370652,6.466022782874619,3.2318499489535473,3.9355793323920167,4.040650265076208,99.58946663424112,4.016205533596838,"40,48 %","96,25 %","42,06 %",2.214814814814815,642,270,77,183,10,"67,78 %",83,50,"60,24 %",187,133,"71,12 %",,,,"0,00 %",136,"20,39 %",7,"1,05 %",152,"22,79 %",509,158,13,"1,95 %",67.64347681800523,97.87611114999899,"11,29",12.167937126026734,135.28695363601045,143
2024-12-01 00:00:00,1899-12-30 15:00:00,29907,33949,"13,51 %",4042,1396,"4,11 %","0,25 %","1,94 %","1,69 %",588,657,"11,75 %",69,452,145,"90,63 %","54,95 %","-35,68 %",40.599999999999994,10.537702997416018,"-74,05 %",170.0429845698926,8.697843217370652,6.04050729005667,5.299256149870803,5.238446847545215,0.863013982770047,57.9733556966146,0.861441798941799,"34,70 %","95,74 %","36,25 %",2.2982456140350878,629,228,67,146,15,"64,04 %",67,35,"52,24 %",161,111,"68,94 %",,,,"0,00 %",120,"18,26 %",1,"0,15 %",119,"18,11 %",361,296,12,"1,83 %",64.5285325085937,102.5069444,"10,10",11.047459716068342,129.0570650171874,141
2024-12-01 00:00:00,1899-12-30 15:30:00,28642,32592,"13,79 %",3950,1322,"4,06 %","0,25 %","1,81 %","1,56 %",573,591,"3,14 %",18,505,126,"90,63 %","78,17 %","-12,45 %",40.599999999999994,3.916399595609475,"-90,35 %",219.01191390865955,8.697843217370652,6.598485220673639,1.1347175683536934,2.7816820272557816,4.768491759465479,106.70952146953405,4.736799410029499,"36,55 %","96,45 %","37,89 %",2.0277777777777777,570,216,50,154,12,"71,30 %",67,37,"55,22 %",149,117,"78,52 %",,,,"0,79 %",122,"20,64 %",4,"0,68 %",148,"25,04 %",462,129,14,"2,37 %",63.53457194523853,112.1211111,"9,92",9.16638641929497,127.06914389047706,149
2024-12-01 00:00:00,1899-12-30 16:00:00,28047,30707,"9,48 %",2660,1320,"4,30 %","0,27 %","1,87 %","1,60 %",610,575,"-5,66 %",-35,451,110,"90,63 %","70,78 %","-19,84 %",40.599999999999994,4.976886145648309,"-87,74 %",197.5140555454544,8.697843217370652,6.327769508584964,1.0846289725209082,3.8922571731274007,5.727690401785714,83.10886405017914,5.677138643067846,"38,61 %","96,00 %","40,22 %",2.220720720720721,552,222,60,148,14,"66,67 %",64,36,"56,25 %",158,112,"70,89 %",,,,"0,00 %",103,"17,91 %",5,"0,87 %",159,"27,65 %",407,168,12,"2,09 %",66.63934892917204,110.34305554999996,"8,93",9.008594768414644,133.2786978583441,157
2024-12-01 00:00:00,1899-12-30 16:30:00,27080,29325,"8,29 %",2245,1272,"4,34 %","0,28 %","1,77 %","1,50 %",596,520,"-12,78 %",-76,442,104,"90,63 %","74,04 %","-16,59 %",40.599999999999994,22.285877951728615,"-45,11 %",279.4908993333332,8.697843217370652,6.12654986902423,0.988095784313726,21.29778216741489,8.55252019704434,117.9075149038462,8.468821138211382,"36,15 %","95,38 %","37,90 %",2.3617021276595747,496,188,59,116,13,"61,70 %",54,27,"50,00 %",134,89,"66,42 %",,,,"0,00 %",94,"18,08 %",6,"1,15 %",143,"27,50 %",385,135,9,"1,73 %",65.22705905549711,100.12611116666302,"9,37",8.888338104264667,130.45411811099422,146
2024-12-01 00:00:00,1899-12-30 17:00:00,26783,29485,"10,09 %",2702,1349,"4,58 %","0,29 %","1,76 %","1,47 %",618,519,"-16,01 %",-99,430,107,"90,63 %","77,46 %","-13,17 %",40.599999999999994,3.6091597112860883,"-91,11 %",198.36536763916834,8.697843217370652,6.531207223326708,1.0269909900990108,2.5821687211870774,14.693515918536997,52.70549081715219,14.476740376740375,"36,42 %","94,80 %","38,41 %",2.2063492063492065,492,189,55,126,8,"66,67 %",52,27,"51,92 %",137,99,"72,26 %",,,,"0,00 %",97,"18,69 %",3,"0,58 %",186,"35,84 %",402,117,11,"2,12 %",68.18712537406886,95.56694446666901,"9,69",9.327733624007525,136.3742507481377,132
2024-12-01 00:00:00,1899-12-30 17:30:00,26857,29596,"10,20 %",2739,1389,"4,69 %","0,28 %","1,72 %","1,44 %",601,508,"-15,52 %",-93,380,108,"90,63 %","71,26 %","-19,37 %",40.599999999999994,3.845844658553077,"-90,53 %",198.6432005544005,8.697843217370652,6.1404139115646235,0.8953326883910393,2.9505119701620375,8.437522664952873,107.09118270833319,8.35186598812553,"34,84 %","96,26 %","36,20 %",2.1129943502824857,489,177,45,124,8,"70,06 %",47,23,"48,94 %",130,101,"77,69 %",,,,"0,00 %",93,"18,31 %",4,"0,79 %",150,"29,53 %",362,146,15,"2,95 %",65.78541863837387,93.68638890000099,"8,75",9.058250827227107,131.57083727674774,137
